Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-03 00:00:00+05:30,167.03095985688586,167.03095985688586,162.04561153574778,162.8838653564453,22118500,0.0,0.0
2023-10-04 00:00:00+05:30,162.75149117818256,162.88385341247408,160.67795081189215,161.25148010253906,9360058,0.0,0.0
2023-10-05 00:00:00+05:30,159.92794922374048,162.35444224644553,159.70735894894912,160.7661895751953,11128340,0.0,0.0
2023-10-06 00:00:00+05:30,161.91325880731517,161.91325880731517,159.35441705090585,160.1044158935547,5759904,0.0,0.0
2023-10-09 00:00:00+05:30,161.3838428542884,162.9720955570552,159.92795239728008,160.32501220703125,14622727,0.0,0.0
2023-10-10 00:00:00+05:30,160.85443836868276,162.79563018216749,160.6338480838831,161.91326904296875,11819690,0.0,0.0
2023-10-11 00:00:00+05:30,162.7073826162325,162.97209364087493,161.25149217634214,161.6926727294922,8499601,0.0,0.0
2023-10-12 00:00:00+05:30,161.6485288773067,163.10443257286948,161.4720593740215,162.75148010253906,8677885,0.0,0.0
2023-10-13 00:00:00+05:30,162.79562052108312,164.33975242304462,162.39856072475965,163.1485595703125,7435899,0.0,0.0
2023-10-16 00:00:00+05:30,165.8397617926887,166.06035206202287,164.33975065396854,164.60446166992188,12376549,0.0,0.0
2023-10-17 00:00:00+05:30,165.00152301148282,165.0456437585163,163.72210213008194,164.33975219726562,4381065,0.0,0.0
2023-10-18 00:00:00+05:30,165.883879266615,165.9280000123637,164.1632778925061,164.9573974609375,10181113,0.0,0.0
2023-10-19 00:00:00+05:30,164.119154350225,164.69268364390146,163.2809140503282,164.3838653564453,9148124,0.0,0.0
2023-10-20 00:00:00+05:30,165.00149998324156,165.2662109647367,163.36912681715478,164.2956085205078,7912216,0.0,0.0
2023-10-23 00:00:00+05:30,164.07505084301877,164.07505084301877,162.5309188522277,163.10446166992188,4723090,0.0,0.0
2023-10-25 00:00:00+05:30,163.10444957906168,163.98681065124754,161.47207621001323,162.66326904296875,6812004,0.0,0.0
2023-10-26 00:00:00+05:30,161.9132542451741,162.4867835477315,158.73674904886508,159.61911010742188,8474867,0.0,0.0
2023-10-27 00:00:00+05:30,159.70735087930268,163.94268663404748,159.08970083384767,163.01620483398438,6422123,0.0,0.0
2023-10-30 00:00:00+05:30,163.23679280302417,166.9427064874217,162.88385377165716,166.5897674560547,7352638,0.0,0.0
2023-10-31 00:00:00+05:30,166.94271462265812,167.47213665926873,162.53090919677516,164.2515106201172,9404675,0.0,0.0
2023-11-01 00:00:00+05:30,164.25149988956622,166.58976469078232,163.28091083753756,164.73680114746094,9167869,0.0,0.0
2023-11-02 00:00:00+05:30,165.00149998324156,165.57502922334785,163.89854878014503,164.2956085205078,11471209,0.0,0.0
2023-11-03 00:00:00+05:30,164.69269034058885,168.22213466367685,163.94269150018962,167.6486053466797,7464912,0.0,0.0
2023-11-06 00:00:00+05:30,167.82506963651176,171.35451384953518,167.25154033739992,170.56039428710938,8962124,0.0,0.0
2023-11-07 00:00:00+05:30,170.64863750235517,174.7075040940864,169.72216908498737,170.47216796875,13921916,0.0,0.0
2023-11-08 00:00:00+05:30,170.91334353341762,173.42807807093368,169.67804337056597,172.36924743652344,10186886,0.0,0.0
2023-11-09 00:00:00+05:30,173.3839656571926,173.5604351941166,169.58981002639462,170.03099060058594,5303833,0.0,0.0
2023-11-10 00:00:00+05:30,170.03097006403829,173.38394471566855,170.03097006403829,172.85452270507812,6025889,0.0,0.0
2023-11-13 00:00:00+05:30,172.85452441351515,174.08983796251522,171.2662852935683,172.76629638671875,11181086,0.0,0.0
2023-11-15 00:00:00+05:30,175.14869047466078,179.11931569952714,174.39867810223643,176.0310516357422,19769385,0.0,0.0
2023-11-16 00:00:00+05:30,178.6781206510467,179.47224024621332,177.3545790165945,178.0604705810547,18629240,0.0,0.0
2023-11-17 00:00:00+05:30,177.22224261222433,177.5751816872156,172.54572581789543,173.25161743164062,13199928,0.0,0.0
2023-11-20 00:00:00+05:30,174.70748304566192,175.14866355840348,173.82512202017878,174.57513427734375,6423265,0.0,0.0
2023-11-21 00:00:00+05:30,175.39302531275132,176.25635608368438,173.57548100899223,173.75723266601562,10720353,5.75,0.0
2023-11-22 00:00:00+05:30,173.7572216161683,174.34793179738213,172.4395048530938,173.57546997070312,7538825,0.0,0.0
2023-11-23 00:00:00+05:30,173.5754763039362,174.2570553993705,172.30320087249706,173.2574005126953,6541617,0.0,0.0
2023-11-24 00:00:00+05:30,173.43917212597475,174.34794428515352,170.98547620278188,171.6216278076172,5751331,0.0,0.0
2023-11-28 00:00:00+05:30,171.6216033657713,176.710718412338,171.2126448589734,176.25633239746094,9277764,0.0,0.0
2023-11-29 00:00:00+05:30,177.66493992010754,177.66493992010754,174.2116032761854,174.48423767089844,8791333,0.0,0.0
2023-11-30 00:00:00+05:30,175.07493678571657,177.80125304316408,174.529681854284,177.1651153564453,14965403,0.0,0.0
2023-12-01 00:00:00+05:30,177.43775820039312,180.16407458759505,176.52898607132582,176.80162048339844,9935740,0.0,0.0
2023-12-04 00:00:00+05:30,178.57374299638207,187.11619640217526,178.16479826668967,183.617431640625,28615290,0.0,0.0
2023-12-05 00:00:00+05:30,183.75374192826789,185.344093328999,180.981983856498,183.617431640625,14557746,0.0,0.0
2023-12-06 00:00:00+05:30,185.1623276963837,185.1623276963837,180.93654269688912,183.5265350341797,12662213,0.0,0.0
2023-12-07 00:00:00+05:30,182.57232031015386,182.57232031015386,178.16478368045648,180.75477600097656,16425880,0.0,0.0
2023-12-08 00:00:00+05:30,181.61810242409194,182.02704707928524,176.3926630593435,178.07388305664062,10414387,0.0,0.0
2023-12-11 00:00:00+05:30,179.07356306844127,182.5269001687228,176.52899815945682,179.75514221191406,10108266,0.0,0.0
2023-12-12 00:00:00+05:30,178.98268109701357,179.75514300974987,176.80163337492536,177.57408142089844,10719911,0.0,0.0
2023-12-13 00:00:00+05:30,177.5740800753675,177.5740800753675,174.52970156413602,175.5293426513672,10892122,0.0,0.0
2023-12-14 00:00:00+05:30,178.02844168011666,178.3919588255472,175.62020125871967,178.07388305664062,15257294,0.0,0.0
2023-12-15 00:00:00+05:30,179.25531164093417,183.52653809299295,178.89180831739156,182.70864868164062,22863981,0.0,0.0
2023-12-18 00:00:00+05:30,182.70865844029828,183.25391345473483,179.3462039842668,180.84567260742188,8061011,0.0,0.0
2023-12-19 00:00:00+05:30,183.5719790131091,184.9805786551266,181.11829691846467,182.02706909179688,16739742,0.0,0.0
2023-12-20 00:00:00+05:30,183.34477405239878,192.65968822358633,182.6177535876366,184.66249084472656,57762576,0.0,0.0
2023-12-21 00:00:00+05:30,185.34409589638796,187.8886609461579,182.8449722320497,184.16268920898438,22823936,0.0,0.0
2023-12-22 00:00:00+05:30,185.38951181375944,185.8438978721265,183.3902159302968,185.3440704345703,9910694,0.0,0.0
2023-12-26 00:00:00+05:30,185.843907964521,189.47899662886374,185.07144607664307,188.4339141845703,17052969,0.0,0.0
2023-12-27 00:00:00+05:30,190.38777359386975,190.7512769227614,185.84391264890868,186.79812622070312,20361303,0.0,0.0
