Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-03 00:00:00+05:30,3720.1737210559836,3724.0817819483227,3665.7570106396292,3684.951171875,210945,0.0,0.0
2023-10-04 00:00:00+05:30,3660.7604136816467,3692.421044286461,3614.654523742809,3668.42822265625,241798,0.0,0.0
2023-10-05 00:00:00+05:30,3626.131771622198,3666.2022591394416,3616.2873421350423,3657.990234375,344288,0.0,0.0
2023-10-06 00:00:00+05:30,3660.7604923299186,3689.255108796722,3657.99013878219,3682.329345703125,244389,0.0,0.0
2023-10-09 00:00:00+05:30,3660.760310284525,3756.2368967554594,3644.7816828480463,3666.004150390625,447464,0.0,0.0
2023-10-10 00:00:00+05:30,3667.6367286507607,3686.0395671619704,3646.1173933754258,3674.265625,147622,0.0,0.0
2023-10-11 00:00:00+05:30,3689.452909543932,3727.049908890317,3679.3116136676044,3710.7744140625,205216,0.0,0.0
2023-10-12 00:00:00+05:30,3758.710579992698,3758.710579992698,3689.601261468331,3715.424560546875,323652,0.0,0.0
2023-10-13 00:00:00+05:30,3701.1277485172295,3722.548047188965,3690.4422374283286,3695.735595703125,109845,0.0,0.0
2023-10-16 00:00:00+05:30,3671.6933388312914,3687.078475099868,3601.1494466994027,3616.435546875,274847,0.0,0.0
2023-10-17 00:00:00+05:30,3659.424805591949,3659.424805591949,3588.5347681788885,3607.927001953125,273198,0.0,0.0
2023-10-18 00:00:00+05:30,3621.1846533088424,3645.127957077809,3594.965693387344,3602.583984375,192368,0.0,0.0
2023-10-19 00:00:00+05:30,3602.3861871472536,3618.068190130448,3562.31570085792,3599.170654296875,350687,0.0,0.0
2023-10-20 00:00:00+05:30,3581.608897892923,3595.856085286062,3496.5209516998866,3516.605712890625,465355,0.0,0.0
2023-10-23 00:00:00+05:30,3498.6479338142444,3586.5557485757736,3453.976860214628,3463.8212890625,427540,0.0,0.0
2023-10-25 00:00:00+05:30,3462.8814712829094,3482.5210528191906,3385.0656742702286,3406.93115234375,522676,0.0,0.0
2023-10-26 00:00:00+05:30,3394.316510586845,3397.3342128758095,3344.154245218853,3370.274169921875,538755,0.0,0.0
2023-10-27 00:00:00+05:30,3370.8679251398908,3400.9454290254007,3360.429762180282,3375.765380859375,283983,0.0,0.0
