Date,ABB,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,AMBUJACEM,APOLLOHOSP,ASIANPAINT,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BEL,BPCL,BHARTIARTL,BOSCHLTD,BRITANNIA,CGPOWER,CANBK,CHOLAFIN,CIPLA,COALINDIA,DLF,DIVISLAB,DRREDDY,EICHERMOT,ETERNAL,GAIL,GODREJCP,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HAVELLS,HINDALCO,HAL,HINDUNILVR,HINDZINC,ICICIBANK,ICICIGI,ITC,INDHOTEL,IOC,IRFC,NAUKRI,INFY,INDIGO,JSWENERGY,JSWSTEEL,JINDALSTEL,JIOFIN,KOTAKBANK,LTIM,LT,LICI,LODHA,M&M,MARUTI,MAXHEALTH,MAZDOCK,NTPC,NESTLEIND,ONGC,PIDILITIND,PFC,POWERGRID,PNB,RECLTD,RELIANCE,SBILIFE,MOTHERSON,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SBIN,SUNPHARMA,TVSMOTOR,TCS,TATACONSUM,TATAPOWER,TATASTEEL,TECHM,TITAN,TORNTPHARM,TRENT,ULTRACEMCO,VBL,VEDL,WIPRO,ZYDUSLIFE
2023-10-04 00:00:00+05:30,-0.023352408091751056,0.000433178323109057,0.03202941580902079,-0.0021070365267778115,-0.008212746164854207,0.01448427791459087,-0.00591758749139194,-0.01407612113473104,0.0009626650916579116,0.03876173741862971,-0.04468974793857334,-0.01969858775333287,-0.014354010689536966,-0.018425643461298314,-0.02818704450936582,-0.02533550553728619,-0.00251735443355399,0.0,-0.0011354096544108916,-0.0010930650233181086,0.008207829762913324,-0.02818694206724034,-0.02969932537391684,-0.03584777547489511,-0.013405210446576084,-0.013624506056315572,-0.024425957323882048,-0.0044939819204700155,-0.008070072336098126,0.014661917108129733,-0.04417124729469269,-0.021602653407193976,-0.0024706302973969353,-0.01341283676137187,0.0006860900856434408,0.01415615162008218,-0.012787606626550279,0.004242743593949985,-0.013741273429683018,-0.02106804377689811,0.015653083341502377,0.0037388820434848913,-0.01096064515473673,-0.0015334617285605546,-0.008334860602822272,-0.015740678315477114,-0.010050392369129345,-0.020442427358648006,-0.013666994062814453,0.007191665899704161,-0.014465118044433964,-0.055034249584644535,-0.01788047480969857,-0.030110802619727556,-0.02960416229510085,-0.002899377238415053,-0.005106070885379372,-0.014915882375802221,-0.012317015151662034,-0.04973566090896377,-0.01000172945213992,-0.02120054914599572,-0.03785717429273084,-0.027405353598294716,-0.02540294586987853,0.02962373702101668,-0.010072329830473056,-0.00786458193047293,-0.028495355934203687,-0.002760171528853925,-0.042350529545862665,-0.030091962749419315,-0.0017270440701447809,-0.017089675466089454,-0.031832886852412284,-0.006151905068182319,-0.037830448251792735,-0.019304612168372013,-0.013878165504233207,-0.02808795187889188,-0.015583492049769724,-0.02243933998643116,0.006778697251094764,-0.008234322398451524,-0.0280465725693315,-0.021319377485718816,-0.00925161200356424,-0.009304110251281746,-0.00859965672563349,-0.018033567535583377,-0.02241099160637904,-0.008492282410909126,-0.032371076937094005,-0.0013574779216151158,-0.012515615062529248
2023-10-05 00:00:00+05:30,0.017433125901130997,-0.0004950654661428256,0.0005678849619696439,-0.01268428353688013,0.0007275094495560527,-0.01680491475317996,0.007420416427619907,-6.94294330315832e-05,0.011402025111654926,-0.0029607689256490226,0.007704668972664932,0.018621437851976924,-0.0004010933088521702,0.006503917502096432,-0.021829620993427182,0.0007060548734358277,0.0007197951690602789,0.00904075322850104,0.004964707000638249,0.009986011882320744,0.0003087499801365307,-0.013986301965537407,-0.00510404610731109,-0.008634725951838104,-0.005111500500970932,0.004850149534787485,-0.0014274985630754234,-0.002849412821495085,-0.0019494034707366193,0.01247745878076582,0.04512044975749893,0.01350539794582214,-0.01408216814498681,-0.0030111288457006697,-0.0033132140032125917,0.004045292635958224,-0.001840223272156092,0.012656295601874585,-0.006038441796865683,0.01430032853549548,0.004654584030485336,-0.01191559512880584,0.011545336064313854,-0.005038528433468696,-0.00011468652126713345,0.02657765047630439,0.006153873801671602,-0.009370983208825349,0.036386565259110104,0.01313716678142858,0.036394545394041695,-0.012974649443163651,-0.0014549064452121377,-0.0014004600469841519,0.003332934021986405,0.00705960078107275,0.007692644935785644,0.022307337119200694,0.00047059946202804954,-0.0013339995078725448,0.010359396148723726,0.00789595065941444,-0.013596072897114885,0.011906870049700641,-0.005543629556513012,-0.0029408286708716954,-0.0030140637637540795,0.00943012360706665,-0.013830330312947288,-0.012133465798882479,-0.03379349016218216,-0.01369035735909921,-2.1468769955081746e-05,0.003064745604557487,0.0,0.011563736673526613,-0.007103975340449676,0.0052128472695256054,0.01460171027413833,0.01001378199048146,-0.004191224196756346,0.0014025732523176326,0.014480164960945176,-0.005275449822206351,0.0044707994712305296,-0.000399136781423219,0.0004977186554884399,0.01561964173444468,-0.007295318019871457,0.012432884766618768,0.006945622082178752,0.0007059165477983201,-0.006286522618819688,0.004681449941684414,0.0026479096121921103
2023-10-06 00:00:00+05:30,0.015925403143895334,-0.0021069750549455387,0.004752811142036013,0.0016658607273765387,0.006703099522899796,-0.004245675913810442,0.006562676379938567,0.0026121432098749546,-0.00328024239774468,-0.007160118434713455,-0.0022951819450738745,0.0007083315233180149,0.03966328271028435,0.057991796834976246,0.025401404896933755,0.01285510919909487,0.00035959162984985823,0.007952049693540944,-0.0030190503624476814,0.019537946245345158,0.0010031936554764343,-0.017165249419958204,0.010715346734578609,0.016785601664782913,0.0016350626261354257,-0.005371278348452317,0.04415360903403849,0.006631646010176852,0.003258894606644159,0.0019726616501575304,-0.00905419179912062,0.012924257089565376,-0.005081504077608509,0.006933031583421646,0.0018194882443635543,-0.0011074365644759235,0.01043639219473272,-0.008467403761565072,0.004347189566052175,0.006282073461672073,-0.008029628098826177,0.0034422765572009444,0.004612953285603718,0.01754394572152527,0.013892321479088962,0.012969427319008697,0.0011147596419447691,0.006702357405221362,0.0009142567451358286,0.01036667283889185,0.024797186134401374,0.014763534815883841,0.01275745141496272,0.008227431129661532,-0.0013317729992069088,0.005548919119641438,0.0024749444330037017,-0.0007592977013869577,0.010295709623851996,0.039202772772492275,0.007062419449038786,0.008960401416691506,-0.003205204834851918,-0.0017885383288422888,0.007243292600064253,-0.0002815227048219595,-0.004124869082279607,0.010300085820732333,0.023622372575769483,0.0022862778962144414,-0.004549806312907966,0.021955644642556074,0.001683791876553969,0.006647390546917195,-0.0010787140993560277,0.0009350481437087168,0.006157848059409112,0.0037716647811913643,0.03370093829766703,0.0035400356075868437,0.0073007703042599625,0.002067184877174529,0.008889468645199941,0.016773200325348035,0.0036782783231369327,0.005176203358193693,0.009329374109161657,0.028578845978249945,0.02320757972453993,0.011894341045801692,0.0021987049877432744,0.006438982050795199,0.003148284190677276,0.0025778850816352695,-0.00215083453193289
2023-10-09 00:00:00+05:30,-0.008113798566355763,-0.03420104323644232,-0.014429080943614595,-0.023472278164912902,-0.050232729424262504,-0.0631669530207879,-0.012703772574213859,-0.002562453027181438,-0.013530795318126008,-0.009262987087984927,-0.004706554235599068,-0.0014569795081478892,-0.017393369202115764,-0.008046208634828453,-0.0026776048604338536,-0.016626049181791037,-0.023658775086105283,-0.020955465318938833,-0.001621084061201476,-0.00245324350920706,-0.0035207420915163916,-0.01322133571645431,-0.026869963772875094,0.0,-0.003013949367205143,0.0,-0.014409872749589707,-0.004443244765473279,0.012811893215321451,-0.0013920800621383767,-0.005279545993955405,-0.02272817759291958,-0.005366045191081997,-0.00754165452260561,0.009568787260296042,-0.011671222459525702,-0.025281276087186926,-0.010704086189325305,-0.005942339093613773,-0.018184853891537987,0.0047497537495145075,0.020248495165640753,-0.007007173237186324,-0.01611826379159176,-0.00385229160870097,-0.01777129263149885,-0.02596079175857746,-0.05069560751810374,0.00016615200464563807,-0.0022002248222980306,-0.024756648903371484,-0.017427296307632827,-0.01004774347098691,-0.010147134079826531,-0.024509438660527936,-0.014206700290865997,-0.006270615893567958,-0.0061604894840753995,-0.01414473093978113,-0.002377520592484257,-0.021965357109913014,-0.005572585610987908,0.013991187946600526,-0.03655810990421502,-0.0036150881534072034,-0.0013277476665064483,0.001376879456014291,-0.012030558660332591,-0.0248703929173624,-0.004068266252039329,-0.045310975566546376,-0.018025028382087634,-0.008556818493418205,-0.004452772034723767,-0.02403179019484878,-0.0022225616724856063,-0.015232927866188496,0.0025299882328517005,0.003015993354752384,-0.015517356259431693,-0.0037772005232333847,0.014055592808634589,0.004669758950107286,0.006722109892940157,-0.034401377851113274,-0.016416822045111874,-0.0034986387788058853,-0.01284748850246792,-0.001796711388120339,0.0033483479760227307,-0.01046893560941269,0.0020473329891454524,-0.016982252319276758,-0.005531998212455743,-0.004232623149432874
2023-10-10 00:00:00+05:30,0.0224311179499985,0.009074093159020488,0.022547484815593887,0.0008516397893466275,0.036598217613960114,0.022121899143117803,0.016140572528996183,0.0038362812572601736,-0.00041245418981392123,-0.0012644353234919717,0.015932553592195888,0.006013126362670135,0.006939239979275421,0.007097499795647256,-0.0005861923032626393,0.011970561849836666,0.030470114135495253,0.0011757563235468105,0.02541648113240839,0.023662917997835414,0.0016461043928953745,-0.003150721585798364,0.019381283316395416,0.03195494819874165,-0.0038451543847830144,0.05229184003354643,0.037914883570641586,0.0022510012167359073,-0.00297089125595412,0.003809180467976632,0.020481796996069952,0.008990577139569104,0.008756560384915657,0.015704525813479586,0.009715659434999201,0.005655847741397084,0.009867326024224564,0.010668422826047392,0.02283223457072136,0.019896002631657504,0.0019493262922625426,0.016697526037580075,0.013334930217768558,0.011979711298408384,0.008928191885309205,0.0020435757962339435,0.01023895852759217,0.06132712347685115,0.004912495488914138,0.013263456849404515,0.014768066515928005,-0.009379480994539426,0.018765588294192892,0.024312301882390818,0.002273763059950568,0.021178156354192772,0.011439231443876003,0.00042276047711837486,0.00031475372991052045,0.0293514113040456,0.014837894884748098,0.012628800476924778,-0.0242089652097893,0.04443180589605281,0.00509980708865844,0.0037600124282586127,0.00985773441515097,0.010297363867045385,0.039580942397242636,0.008625200345650317,0.025573365509127068,0.036762376770532026,0.004406685605035532,0.019230609131673185,0.031022907318659865,0.016717157299645107,0.038752675665386524,0.013767242498961564,0.00920518964034916,0.011132507902905906,0.0030671509427087147,0.0036713454542301157,-0.0026007464113466158,0.00915563629115313,0.015479472998121245,0.01163975546834143,0.012375224145708828,0.0005200901371257307,-0.01191859319732927,-0.013681088858744745,0.005925582533906393,-0.0010770733276866803,0.014509465018533122,0.0052868011758341995,-0.001998026545055134
2023-10-11 00:00:00+05:30,-0.0017427003979803234,0.015402415478625553,-0.0038902079792103054,0.023868246999645848,-0.005690363211394744,0.00042889098416773957,0.017908238032712763,0.005147958074301807,0.00392684926094242,0.01523731861651476,0.00674436366334473,0.005325810642576068,0.0022674547351505202,0.002110331435178951,0.009207797518620053,-0.03369242563884406,-0.015844549111742556,0.006296127013927453,0.007615758614069644,-0.0009972767112188814,0.00550361283167069,-0.018373923384953778,-0.007139519682630436,0.000436696385227884,0.014525307643036795,-0.004627138890011655,0.006299680109471681,0.009887309016723078,0.01612366452095267,0.008019846383611065,0.027437172441858407,0.005274978626921262,0.0111180755808801,0.03139523569036779,-0.012921864038897595,0.009626563547795527,0.0004024456732900392,-0.006056643289900958,0.006738913066348176,0.0010966422638356375,0.015850210863949298,0.0007883085848719389,0.0019954471713776903,-0.000494523203518344,0.008625993329304337,-0.003609250476651935,0.01516460874613732,-0.0006613057378142132,0.007282758581783402,-0.0005016978755922078,0.009061348556346107,-0.027796765505253035,0.006906998822655595,-0.0009381805885619632,0.022235675600577515,0.008674808888422914,-0.004167180824945856,0.004120193879951442,0.002906785055318179,0.016849794043389196,0.011925959139237871,0.0035695303187583062,0.03357414434296575,-0.006131553228004375,0.011799597669157641,0.010136682896712,-0.0013633640126504622,0.015209646593007926,0.00019994784754754976,0.0027747077454271826,0.01057521140357999,0.0024038385976405422,0.015752135965910345,0.005590887836383489,0.022258430644581054,0.012820893565042697,0.0030330934297929605,-0.009105609074590362,0.021480273776916897,-0.005593262426883291,0.0019955036701512665,0.01439108783690127,-0.005249545321091866,-0.00039380291843652644,0.0001969322121423894,-0.002797245038744914,0.003130832810968982,0.003450586514187597,0.009190937980825466,0.024326268048166462,0.02238704826926335,-0.011161861280124823,0.024456461115271198,0.03233471411057841,-0.00025006004047083217
2023-10-12 00:00:00+05:30,0.007296345396795374,-0.0056536364310966255,0.007107251430802014,-0.014442182398206068,0.00012275209300541392,-0.00731661180540656,0.0011227050013076119,-0.01963058305755442,-0.0015182827721107934,0.002773878250884434,-0.0006380031151643877,0.008298065649519694,-0.010877392182769329,-0.0010698959814637705,-0.01478666572033472,0.0026509463807002777,0.003261246813078912,0.017794494094485035,-0.005509069000085204,0.03773955942937855,0.001272519246034141,-0.011688789164801913,-0.0014881318732964221,-0.012059415890317868,-0.012060943953607564,0.01756849321543239,0.0030909130409734393,0.001252362644214934,-0.006740040550854356,0.002177376215278222,0.00776790271090741,0.04587597111011006,-0.009017599897332479,0.010899413652223792,-0.017697472329750063,0.006635586284824287,0.005055591054558276,-0.002051029642962131,0.001032800756583343,0.003486027282942512,0.0002345687733072592,0.0012600236620487106,0.0012058784679430455,0.008603485875533098,0.005450811571250821,0.003969452718695534,0.006666760585814401,-0.0066356444132818545,-0.00597293699887267,-0.01952846698002085,0.01913943858199972,-0.013555642502642271,0.00794514941614844,-0.0012281197907466565,0.00022205143232778877,-0.004271361869357489,-0.01725171959584626,-0.002252658595958045,-7.835282004625147e-05,-0.008575208572925807,0.0066283682577734475,0.016081959445726924,0.012036331784668411,-0.0061460978346082095,0.012075964872560055,-0.005484570419666569,0.006526923802651147,-0.0023142285906718775,-0.006219312138639668,0.011271163896454528,-0.003952557769754056,-0.0061923686065064225,0.0018531802067451404,0.003278724848497582,0.0005240155050812247,0.005724820980407098,-0.010855949577717046,0.011872555931508757,-0.0027458795636607688,-0.003916882088474831,0.0014607547261132363,0.030242797303464155,-0.01883317454247854,0.004436283471040737,0.004714231787572003,0.007574311615515307,-0.027034752798563867,0.0013708199842699116,-0.002123811601791294,-0.011535422471937859,0.0010482251392740832,0.00765350523957679,-0.006389723290556355,-0.009662987208914458,-0.009884376604337978
2023-10-13 00:00:00+05:30,0.0031142400740270504,-0.010767093528032217,-0.020884175409687393,0.00026349766278974097,-0.0014736420805032905,-0.01552668121385285,-0.012874312386174787,0.004684799499378964,-0.003265697285048292,0.018747528471308134,-0.024249683190126096,-0.01067042693027262,0.004649581073291087,0.007161831065334871,0.008133693595896434,-0.020669443340756415,-0.005441598832716142,-0.0028720091822740735,0.004042970548692699,0.0035988698118387197,0.003053962414753262,-0.008794019746379748,-0.007474502677638339,0.01055009880430671,0.008470791755472135,0.0024385784254272744,0.002377911052774197,-0.005313341163739315,-0.012738525881293901,-0.0051071912531027025,0.010414416372283221,-0.008540408195410519,0.006071513602002047,-0.009637656569180367,0.02593268523730327,-0.009139338550015258,0.0009599710338383063,0.002086998468385282,-0.007875667738504679,0.0033725312214847735,0.00485721721655635,0.0028287100326408175,-0.0030962645546161443,-0.008299011369375867,-0.005227620749554077,-0.004210503612944359,0.006072342273920767,0.019776487354600615,-0.02449616757001409,-0.02371807522097313,0.009788897509893183,0.0001274181066930882,-0.007945149416148559,-0.014856121391802864,-0.0026684214594388236,-0.001049380411232224,-0.011629641009202983,0.002544093284352056,-0.004166918681659377,0.0036488040336137627,-0.0026845526095156933,0.013764749294324396,0.0032654484908590633,0.005031378863279819,0.0018608390944174174,0.020554363655760282,0.002436818753768932,-0.008842636094970002,0.006819180301999519,0.005216741933267157,-0.007287253174780095,0.011834502547390295,-4.2503133042099245e-05,0.0021291064857992086,-0.0115912104519475,0.007388217779607704,0.0015161593440120296,-0.0024466870622381147,0.007243281393273069,-0.017037041286205003,0.013095065619981467,0.0019069624738149932,0.00795672796034079,0.023260712360036937,-0.0041236677380519,-0.006774218112844371,-0.0038866465996391544,-0.0003805907160862079,0.007466188464043725,0.0036521730885820925,0.002063392868354461,0.005177292602425678,0.0,-0.014611182269871216,-0.00337293934095402
2023-10-16 00:00:00+05:30,0.012278850000799858,-0.013398081280845726,-0.0103196265075928,-0.010700993734451393,-0.010003739051136573,-0.03648676629070875,0.007586569893994721,0.0008766703594735747,-0.011739767197299779,-0.02028905675015436,0.010756294990307334,0.004798164965990424,-0.0019456370443194822,-0.002554198182159208,0.0016656236523937158,0.011238815301709344,-0.00036376042312456054,-0.0012949696143817252,-0.008049522132763672,0.0070187875520277086,0.0024780397206625214,-0.007854038248191642,0.013010145008639064,-0.009666791257389775,-0.0028729039905982024,0.013065680708857543,-0.0022898080157794662,-0.021690728074820968,0.006007190186219699,0.0029298150378245084,0.004494389587839267,0.013168159909450736,0.003655825798225569,-0.00449917104974006,0.01167585603349139,-0.004012578642470832,0.007647649291695524,0.016576395060958492,0.005809126362317288,-0.005992227235303462,-0.004348840188730041,0.010304531916577153,0.00010518045712462147,0.017801678030118544,0.001337228416279388,0.00469066976142278,0.0005501729079166009,-0.00392409101564507,-0.0029168901158500107,0.002093997589228224,-0.005364332730900406,0.02307073478535045,0.01715659622585974,0.015072900724182079,0.0011126850770767076,-0.006976558751333806,0.013122166746632632,0.003973037320202876,0.003931529476081686,0.008299349879341753,0.007714461331422686,-0.002151079890877166,-0.0109554714297614,0.005191269909446536,0.005767224176775504,-0.019107926098374542,0.008884199878086028,-0.010399184871530652,0.0069714990436470095,0.006175162078036203,0.0006645995409540691,0.0027243188551135575,-0.002237207973080241,0.004358368797256547,0.031301359425457,-0.007185668140928347,-0.007149335319232135,0.002738258983670772,-0.01851224190955491,-0.0008682839012564017,-0.008769684839183394,0.0004995300294901847,-0.013192830844586853,-0.005214171448934403,0.0027510608795166137,0.015473372138638232,-0.007987514467099378,0.0053605284402849,0.008797409428135575,0.010900600002181637,-0.009219072276919012,-0.007396757597037916,0.016007368576920526,-0.002069914406420193,-0.0012678434370350588
2023-10-17 00:00:00+05:30,0.0005020777658402395,0.000193623608127758,-0.00039126404186547306,0.010437496071661414,-0.0006829682968968693,0.01759044348327161,-0.0013546151414951522,0.0014128266202697547,0.0004818261496407816,-0.0036235325423971264,0.003229285000828926,0.0126347590341881,0.007068161894612026,0.009272825375353164,-0.0014170167722139216,0.007503371372265337,0.008334987852131196,0.0212275497634072,0.007473019596560693,-0.016520941158693403,0.0031132854953231995,-0.0020369650441687233,0.016558068677166412,-0.0008431715725261292,0.007784789415270233,0.017159599422818188,8.831332351784323e-05,-0.0023555154654745195,0.009241540573313112,0.004078716930817579,0.020857188207037452,0.011096376127893806,0.010687292820691217,0.00037991580637125664,0.005102578331352769,0.007555008085635068,0.018477482852297934,-0.021585298345806334,0.0019633284377509443,0.00020366269884637445,-0.0008407323961305334,-0.0021768785494119137,0.002624231518760778,0.016902305635041262,0.009973480945240854,0.008126210688238402,0.010396832609112679,0.03667176118297851,0.0005573970789660877,0.005770722453975721,0.002233846414759545,0.00608811156595691,-0.000695816681127216,0.0014443201777231383,-0.017274703073166586,0.012381904326951144,0.009888118323684419,-0.011543089950372482,0.018735604424652316,0.0012237240009806325,0.0013010607941696878,0.0043159873880446835,-0.004433445060789473,-0.004308561056882769,0.010216649018873588,0.009336026010244603,-0.0016094493755313066,-0.0029822396851606286,-0.0019869588179978036,0.01999084891385426,0.007282534056414147,0.00017004511707182442,0.0047666605107004835,0.019584563401875307,-0.0005136072764209365,-0.0010207909160236805,0.01112899695443755,-0.0025018342333187706,-0.012274340723078227,0.0013888486648024976,0.001320469490246052,0.004795986617786483,-0.004835643888557863,-0.0008257812158706359,0.008207881975000256,0.003144648409557913,0.010914400482386883,0.002133161602204047,0.004799380653218299,-0.013686640416428081,0.0011088289337212764,0.00804224455015309,0.0004349500221123883,0.0029210338073542286,-0.0015235579500743693
